,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,movie id,movie title,release date,video release date,IMDb URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Summary,Cast,Director,Rating,Runtime,No. of ratings,YT-Trailer ID
106,106,106,106,107,Moll Flanders (1996),14-Jun-96,,https://www.imdb.com/title/tt0117071/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The daughter of a thief, young Moll is placed in the care of a nunnery after the execution of her mother. However, the actions of an abusive Priest lead Moll to rebel as a teenager, escaping to the dangerous streets of London. Further misfortunes drive her to accept a job as a prostitute from the conniving Mrs. Allworthy. It is there that Moll first meets Hibble, who is working as Allworthy's servant, but takes a special interest in the young woman's well-being. With his help, she retains hope for the future, ultimately falling in love with an unconventional artist who promises the possibility of romantic happiness.",Robin Wright|Morgan Freeman|Stockard Channing|John Lynch|Brenda Fricker,Pen Densham,6.5,123.0,4.2K,AhwVzLlN6aA
107,107,107,107,108,Kids in the Hall: Brain Candy (1996),12-Apr-96,,https://www.imdb.com/title/tt0116768/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A team of scientists working for a pharmaceutical company discovers a cure for depression. When the company finds itself in trouble financially, they rush the new drug into production without doing enough testing. Things seem to go fine until some of the users of the drug start slipping into comas. It becomes a race between the scientists who want to tell the world the truth and the company's marketing department who wants to protect their profit margin. —Jeff Stanley",Dave Foley|Bruce McCulloch|Kevin McDonald|Mark McKinney|Scott Thompson,Kelly Makin,6.9,89.0,8.6K,A0CtrA_g_Lk
108,108,108,108,109,Mystery Science Theater 3000: The Movie (1996),19-Apr-96,,https://www.imdb.com/title/tt0117128/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first thing's first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. And since the guys cannot control when the movie begins or ends, they are forced to witness the true horror that is this awful movie that has a lobster creature dressed in slacks. But will this be the ultimate cheese that breaks the boys' spirits? It's up to one test subject's quick wit, sharp sense of humor, and utter intolerance for cinematic garbage to foil the plans of the scientist and to save the Earth. —Anthony Pereyra {hypersonic91@yahoo.com}",Trace Beaulieu|Michael J. Nelson|Jim Mallon|Kevin Murphy|John Brady,Jim Mallon,7.3,73.0,18K,WdBCpnqFNew
109,109,109,109,110,Operation Dumbo Drop (1995),01-Jan-95,,https://www.imdb.com/title/tt0114048/,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"During the Vietnam War, a village that American forces are using to spy on the Ho Chi Minh Trail has its sacred elephant killed by the North Vietnamese Army because they were cooperating with the Americans. The villagers need an elephant for a ceremony that will occur within the week. Captain Sam Cahill, an easygoing man who is heading home, and his hotheaded replacement Captain TC Doyle scrounge up another elephant with the help of sneaky supply chief warrant officer David Poole, luckless farmboy Lawrence Farley, and short-timer Harvey Ashford, and transport it across South Vietnam to get it to the village on time, running into all sorts of transport problems, personality conflicts, and an NVA squad that wants the Americans out of the village. —Jeff Cross <blackjac_1998@yahoo.com>",Danny Glover|Ray Liotta|Denis Leary|Doug E. Doug|Corin Nemec,Simon Wincer,5.1,107.0,8.8K,6sOUNhMXWzY
110,110,110,110,111,"Truth About Cats & Dogs, The (1996)",26-Apr-96,,https://www.imdb.com/title/tt0117979/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Janeane Garofalo plays Dr. Abby Barnes, the ""Truth About Cats and Dogs"" radio question-and-answer show host who unwittingly entices a listener over the radio with her soothing voice and personality. This listener, Brian, tries to meet the Abby from the radio, but Noelle, played by Uma Thurman, is mistaken for the real thing when Brian comes to the studio. Instead of clearing things up right away, the self-conscious Abby allows her best friend, Noelle, a tall, stunning blonde, to take her place for a while. Abby takes on the made-up persona of Donna, while thinking Brian would never go for her, a short, cute, brunette, who thinks she's unattractive. As the real Abby woos Brian over the phone and radio, Noelle, the pseudo-Abby, takes her place in the flesh. As time goes on, Abby feels more and more confident that Brian would rather have the beautiful Noelle than the simply attractive Abby. —Joelsef <joelsef@geocities.com>",Uma Thurman|Janeane Garofalo|Ben Chaplin|Jamie Foxx|James McCaffrey,Michael Lehmann,6.3,97.0,27K,35lcsFGu_I0
111,111,111,111,112,Flipper (1996),10-May-96,,https://www.imdb.com/title/tt0116322/,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandy Ricks is sent by his mother to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime. —Wayne Coleman <waynecoleman@swbell.net>",Elijah Wood|Paul Hogan|Jonathan Banks|Robert Deacon|Ann Carey,Alan Shapiro,5.3,95.0,11K,PsYb6uw3FAk
112,112,112,112,113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",19-Apr-96,,https://www.imdb.com/title/tt0113362/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 1832, cholera ravages Provence (South of France). After several misadventures, Angelo, young Italian officer hunted by the Austrian secret police, meets Pauline de Theus, a young lady. After a second accidental meeting, both will start the search of Pauline's husband in a chaotic country. —Remy Amouroux <Remy.Amouroux@imag.fr>",Juliette Binoche|Olivier Martinez|Pierre Arditi|François Cluzet|Jean Yanne,Jean-Paul Rappeneau,7.1,135.0,5.9K,QNL21CRPhXQ
113,113,113,113,114,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-96,,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,E3uWHtUkUoI
114,114,114,114,115,"Haunted World of Edward D. Wood Jr., The (1995)",26-Apr-96,,https://www.imdb.com/title/tt0113270/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,How was it possible that a movie like Plan 9 from Outer Space (1957) could be made? This documentary about Edward D. Wood Jr.'s masterpiece gives the answer.,Maila Nurmi|Dolores Fuller|Paul Marco|Conrad Brooks|Loretta King,Brett Thompson,7.3,89.0,447,n2G67TOeNy0
115,115,115,115,116,Cold Comfort Farm (1995),23-Apr-96,,https://www.imdb.com/title/tt0112701/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In England in the early 1930s, twenty-year-old Flora Poste (Kate Beckinsale), recently orphaned, and left with only one hundred pounds sterling a year, goes to stay with distant relatives on Cold Comfort Farm. Everyone on the gloomy farm is completely around the twist, but Flora tries to sort everything out. —John Oswalt <jao@jao.com>",Eileen Atkins|Kate Beckinsale|Sheila Burrell|Stephen Fry|Freddie Jones,John Schlesinger,7.3,105.0,6.9K,_AP0t3hUQKo
116,116,116,116,117,"Rock, The (1996)",07-Jun-96,,https://www.imdb.com/title/tt0117500/,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Stanley Goodspeed, who lives in Washington, D.C., is a biochemist who works for the F.B.I. Soon after his fiancée Carla Pestalozzi announces that she is pregnant, Stanley gets a call from F.B.I. Director James Womack. Womack tells Stanley that San Francisco's Alcatraz Island has been taken hostage, along with eighty-one tourists, by Marine General Francis Xavier Hummel who, for years, has been protesting the government's refusal to pay benefits to families of war veterans who died during covert military operations. The death of his wife Barbara on March 9, 1995 drove General Hummel over the edge, and now he's holding hostages in order to get his point across. Stanley is needed because General Hummel has stolen some VX gas warheads and has announced that he will launch them onto San Francisco unless his demands are met. Stanley knows how to disarm the bombs, but he needs someone who knows Alcatraz well enough to get him inside. That man is former British Intelligence Agent John Patrick Mason, who has been in prison for the past thirty years without a trial because he was accused of stealing the private files of J. Edgar Hoover. In 1962, John became the only inmate ever to escape from Alcatraz, and he stayed out of Alcatraz long enough to father a daughter named Jade Angelou. Despite his extreme hatred of the F.B.I., John agrees to help Stanley. When John and Stanley are sent into Alcatraz with a Navy S.E.A.L. team, General Hummel's men kill the entire S.E.A.L. team, leaving Stanley and John to work on their own to rescue the hostages. —Todd Baldridge",Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,Michael Bay,7.4,136.0,324K,iUMZviyljUI
117,117,117,117,118,Twister (1996),10-May-96,,https://www.imdb.com/title/tt0117998/,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados. —Martin H. Booda <booda@datasync.com>",Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman,Jan de Bont,6.4,113.0,187K,2A7uHH9t_E0
118,118,118,118,119,Maya Lin: A Strong Clear Vision (1994),01-Jan-94,,https://www.imdb.com/title/tt0110480/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Documentary of the designing and creation of the Vietnam War Memorial. Focusing on the controversy that arose when it was announced that the winning design was submitted by a young Chinese-American woman. Since completion, The Vietnam War Memorial has become one of the most famous memorials in the US because of it's spiritual and emotional impact on viewers of the site. The documentary also describes other memorials Maya Lin has created, including the Civil Rights Memorial in Montgomery Alabama. —Brian W Martz <B.Martz@Genie.com>",Maya Lin,Freida Lee Mock,7.3,105.0,482,Lu3yVLoDc3A
119,119,119,119,120,Striptease (1996),28-Jun-96,,https://www.imdb.com/title/tt0117765/,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Erin Grant loses care and custody of her daughter when she's divorced from her husband Darrell, a small-time thief. Struggling for money, she is a dancer at a nightclub, where one night Congressman Dilbeck (in disguise) attacks another member of the audience. A spectator, who recognizes Dilbeck and is fond of Erin, offers to get back her daughter by blackmailing Dilbeck. Things do not work out as planned, though. —Thomas Meyer <i03a@zfn.uni-bremen.de>",Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick,Andrew Bergman,4.5,115.0,45K,IsSP82TV3Bo
120,120,120,120,121,Independence Day (ID4) (1996),03-Jul-96,,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,qw6bcwdSlcU
121,121,121,121,122,"Cable Guy, The (1996)",14-Jun-96,,https://www.imdb.com/title/tt0115798/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Kovak has been kicked out of his apartment by his girlfriend. Steven has a new apartment, and decides to slip the cable guy (Chip) $50 for free cable. Steven then fakes an interest in Chip's line of work. However Chip takes this to heart trying to become Steven's best bud. When Steven no longer wants to be Chips friend the man who can do it all goes on an all out assault to ruin Steven's life. In the backdrop is the delicate sub-plot of the trial of a former kid star for murdering his brother. —Wayne Jamieson <jamtin@OntheNet.com.au>",Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal,Ben Stiller,6.1,96.0,159K,gcqfl0SZTaA
122,122,122,122,123,"Frighteners, The (1996)",19-Jul-96,,"http://us.imdb.com/M/title-exact?Frighteners,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,n_eIVJv517A
123,123,123,123,124,Lone Star (1996),21-Jun-96,,https://www.imdb.com/title/tt0116905/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"John Sayles' murder-mystery explores interpersonal and interracial tensions in Rio County, Texas. Sam Deeds is the local sheriff who is called to investigate a 40-year-old skeleton found in the desert....As Sam delves deeper into the town's dark secrets, he begins to learn more about his father, the legendary former sheriff Buddy Deeds, who replaced the corrupt Charlie Wade. While Sam puzzles out the long-past events surrounding the mystery corpse, he also longs to rekindle a romance with his old high-school flame. Sayles' complex characters are brought together as the tightly woven plot finally draws to its dramatic close. —Tad Dibbern <DIBBERN_D@a1.mscf.upenn.edu>",Stephen Mendillo|Stephen J. Lang|Chris Cooper|Elizabeth Peña|Oni Faida Lampley,John Sayles,7.4,135.0,29K,zQVCQYq5Z5g
124,124,124,124,125,Phenomenon (1996),29-Jun-96,,https://www.imdb.com/title/tt0117333/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"John Travolta plays George Malley, who owns the local auto repair shop in a small California town. After celebrating his birthday with friends at the local bar/hang-out, George heads for home. He pauses to watch a strange light in the sky, then collapses for a few seconds in the middle of the deserted street. In the days and weeks that follow, George finds his IQ and consciousness expanding dramatically, and develops telekinetic abilities. Despite his attempts to explain what has happened to him, with just a very few exceptions, most of the local townspeople treat the ""new"" George as a freak. His state of isolation becomes even more pronounced when his new-found abilities allow him to correctly predict an earthquake, and outside authorities become interested in what's happened to him. —- written by: R. Merriman <wyldberi@msn.com>",John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn,Jon Turteltaub,6.4,123.0,77K,Tw1jwFTDrSU
